Evaluation_counter,Function_value,Function_ID,Algorithm_ID,Problem_dimension,Run_ID
80,35.27904222407716,discrete,DE_p v1,32,2
100,35.27904222407716,discrete,DE_p v1,32,2
120,35.27904222407716,discrete,DE_p v1,32,2
140,35.27904222407716,discrete,DE_p v1,32,2
160,35.27904222407716,discrete,DE_p v1,32,2
180,35.27904222407716,discrete,DE_p v1,32,2
200,35.27904222407716,discrete,DE_p v1,32,2
220,35.27904222407716,discrete,DE_p v1,32,2
240,35.27904222407716,discrete,DE_p v1,32,2
260,35.27904222407716,discrete,DE_p v1,32,2
280,63.32844913189672,discrete,DE_p v1,32,2
300,63.32844913189672,discrete,DE_p v1,32,2
320,63.32844913189672,discrete,DE_p v1,32,2
340,63.32844913189672,discrete,DE_p v1,32,2
360,232.02224952099533,discrete,DE_p v1,32,2
380,232.02224952099533,discrete,DE_p v1,32,2
400,232.02224952099533,discrete,DE_p v1,32,2
420,232.02224952099533,discrete,DE_p v1,32,2
440,232.02224952099533,discrete,DE_p v1,32,2
460,232.02224952099533,discrete,DE_p v1,32,2
480,232.02224952099533,discrete,DE_p v1,32,2
500,232.02224952099533,discrete,DE_p v1,32,2
520,232.02224952099533,discrete,DE_p v1,32,2
540,232.02224952099533,discrete,DE_p v1,32,2
560,232.02224952099533,discrete,DE_p v1,32,2
580,232.02224952099533,discrete,DE_p v1,32,2
600,232.02224952099533,discrete,DE_p v1,32,2
620,232.02224952099533,discrete,DE_p v1,32,2
640,232.02224952099533,discrete,DE_p v1,32,2
660,232.02224952099533,discrete,DE_p v1,32,2
680,232.02224952099533,discrete,DE_p v1,32,2
700,232.02224952099533,discrete,DE_p v1,32,2
720,232.02224952099533,discrete,DE_p v1,32,2
740,232.02224952099533,discrete,DE_p v1,32,2
760,232.02224952099533,discrete,DE_p v1,32,2
780,232.02224952099533,discrete,DE_p v1,32,2
800,232.02224952099533,discrete,DE_p v1,32,2
820,232.02224952099533,discrete,DE_p v1,32,2
840,232.02224952099533,discrete,DE_p v1,32,2
860,232.02224952099533,discrete,DE_p v1,32,2
880,232.02224952099533,discrete,DE_p v1,32,2
900,232.02224952099533,discrete,DE_p v1,32,2
920,232.02224952099533,discrete,DE_p v1,32,2
940,232.02224952099533,discrete,DE_p v1,32,2
960,232.02224952099533,discrete,DE_p v1,32,2
980,232.02224952099533,discrete,DE_p v1,32,2
1000,232.02224952099533,discrete,DE_p v1,32,2
40,-69.63546632579241,discrete,DE_p v1,32,3
60,47.08809547908905,discrete,DE_p v1,32,3
80,47.08809547908905,discrete,DE_p v1,32,3
100,47.683200271105136,discrete,DE_p v1,32,3
120,47.683200271105136,discrete,DE_p v1,32,3
140,65.62871884663349,discrete,DE_p v1,32,3
160,65.62871884663349,discrete,DE_p v1,32,3
180,65.62871884663349,discrete,DE_p v1,32,3
200,228.17101808349253,discrete,DE_p v1,32,3
220,228.17101808349253,discrete,DE_p v1,32,3
240,228.17101808349253,discrete,DE_p v1,32,3
260,228.17101808349253,discrete,DE_p v1,32,3
280,228.17101808349253,discrete,DE_p v1,32,3
300,228.17101808349253,discrete,DE_p v1,32,3
320,228.17101808349253,discrete,DE_p v1,32,3
340,228.17101808349253,discrete,DE_p v1,32,3
360,228.17101808349253,discrete,DE_p v1,32,3
380,228.17101808349253,discrete,DE_p v1,32,3
400,228.17101808349253,discrete,DE_p v1,32,3
420,228.17101808349253,discrete,DE_p v1,32,3
440,228.17101808349253,discrete,DE_p v1,32,3
460,242.59107433727357,discrete,DE_p v1,32,3
480,242.59107433727357,discrete,DE_p v1,32,3
500,242.59107433727357,discrete,DE_p v1,32,3
520,242.59107433727357,discrete,DE_p v1,32,3
540,242.59107433727357,discrete,DE_p v1,32,3
560,242.59107433727357,discrete,DE_p v1,32,3
580,242.59107433727357,discrete,DE_p v1,32,3
600,242.59107433727357,discrete,DE_p v1,32,3
620,242.59107433727357,discrete,DE_p v1,32,3
640,242.59107433727357,discrete,DE_p v1,32,3
660,242.59107433727357,discrete,DE_p v1,32,3
680,242.59107433727357,discrete,DE_p v1,32,3
700,246.202849304225,discrete,DE_p v1,32,3
720,246.202849304225,discrete,DE_p v1,32,3
740,315.9062902088576,discrete,DE_p v1,32,3
760,315.9062902088576,discrete,DE_p v1,32,3
780,315.9062902088576,discrete,DE_p v1,32,3
800,315.9062902088576,discrete,DE_p v1,32,3
820,315.9062902088576,discrete,DE_p v1,32,3
840,315.9062902088576,discrete,DE_p v1,32,3
860,315.9062902088576,discrete,DE_p v1,32,3
880,315.9062902088576,discrete,DE_p v1,32,3
900,315.9062902088576,discrete,DE_p v1,32,3
920,315.9062902088576,discrete,DE_p v1,32,3
940,315.9062902088576,discrete,DE_p v1,32,3
960,315.9062902088576,discrete,DE_p v1,32,3
980,315.9062902088576,discrete,DE_p v1,32,3
1000,315.9062902088576,discrete,DE_p v1,32,3
40,-34.56432430428916,discrete,DE_p v1,32,4
60,-32.1600536377627,discrete,DE_p v1,32,4
80,37.87514783053507,discrete,DE_p v1,32,4
100,37.87514783053507,discrete,DE_p v1,32,4
120,37.87514783053507,discrete,DE_p v1,32,4
140,37.87514783053507,discrete,DE_p v1,32,4
160,37.87514783053507,discrete,DE_p v1,32,4
180,37.87514783053507,discrete,DE_p v1,32,4
200,37.87514783053507,discrete,DE_p v1,32,4
220,37.87514783053507,discrete,DE_p v1,32,4
240,37.87514783053507,discrete,DE_p v1,32,4
260,37.87514783053507,discrete,DE_p v1,32,4
280,37.87514783053507,discrete,DE_p v1,32,4
300,37.87514783053507,discrete,DE_p v1,32,4
320,37.87514783053507,discrete,DE_p v1,32,4
340,37.87514783053507,discrete,DE_p v1,32,4
360,37.87514783053507,discrete,DE_p v1,32,4
380,48.52352174085985,discrete,DE_p v1,32,4
400,48.52352174085985,discrete,DE_p v1,32,4
420,48.52352174085985,discrete,DE_p v1,32,4
440,48.52352174085985,discrete,DE_p v1,32,4
460,48.52352174085985,discrete,DE_p v1,32,4
480,48.52352174085985,discrete,DE_p v1,32,4
500,48.52352174085985,discrete,DE_p v1,32,4
520,48.52352174085985,discrete,DE_p v1,32,4
540,48.52352174085985,discrete,DE_p v1,32,4
560,254.7522147734203,discrete,DE_p v1,32,4
580,254.7522147734203,discrete,DE_p v1,32,4
600,254.7522147734203,discrete,DE_p v1,32,4
620,254.7522147734203,discrete,DE_p v1,32,4
640,254.7522147734203,discrete,DE_p v1,32,4
660,254.7522147734203,discrete,DE_p v1,32,4
680,254.7522147734203,discrete,DE_p v1,32,4
700,254.7522147734203,discrete,DE_p v1,32,4
720,254.7522147734203,discrete,DE_p v1,32,4
740,254.7522147734203,discrete,DE_p v1,32,4
760,254.7522147734203,discrete,DE_p v1,32,4
780,254.7522147734203,discrete,DE_p v1,32,4
800,254.7522147734203,discrete,DE_p v1,32,4
820,254.7522147734203,discrete,DE_p v1,32,4
840,254.7522147734203,discrete,DE_p v1,32,4
860,254.7522147734203,discrete,DE_p v1,32,4
880,254.7522147734203,discrete,DE_p v1,32,4
900,254.7522147734203,discrete,DE_p v1,32,4
920,254.7522147734203,discrete,DE_p v1,32,4
940,254.7522147734203,discrete,DE_p v1,32,4
960,254.7522147734203,discrete,DE_p v1,32,4
980,254.7522147734203,discrete,DE_p v1,32,4
1000,254.7522147734203,discrete,DE_p v1,32,4
40,-53.79385855857181,discrete,DE_p v1,32,5
60,57.6480526552115,discrete,DE_p v1,32,5
80,57.6480526552115,discrete,DE_p v1,32,5
100,57.6480526552115,discrete,DE_p v1,32,5
120,57.6480526552115,discrete,DE_p v1,32,5
140,57.6480526552115,discrete,DE_p v1,32,5
160,57.6480526552115,discrete,DE_p v1,32,5
180,57.6480526552115,discrete,DE_p v1,32,5
200,57.6480526552115,discrete,DE_p v1,32,5
220,57.6480526552115,discrete,DE_p v1,32,5
240,57.6480526552115,discrete,DE_p v1,32,5
260,57.6480526552115,discrete,DE_p v1,32,5
280,57.6480526552115,discrete,DE_p v1,32,5
300,57.6480526552115,discrete,DE_p v1,32,5
320,57.6480526552115,discrete,DE_p v1,32,5
340,62.002110895425176,discrete,DE_p v1,32,5
360,117.77884745525445,discrete,DE_p v1,32,5
380,117.77884745525445,discrete,DE_p v1,32,5
400,117.77884745525445,discrete,DE_p v1,32,5
420,117.77884745525445,discrete,DE_p v1,32,5
440,117.77884745525445,discrete,DE_p v1,32,5
460,117.77884745525445,discrete,DE_p v1,32,5
480,117.77884745525445,discrete,DE_p v1,32,5
500,117.77884745525445,discrete,DE_p v1,32,5
520,117.77884745525445,discrete,DE_p v1,32,5
540,117.77884745525445,discrete,DE_p v1,32,5
560,117.77884745525445,discrete,DE_p v1,32,5
580,117.77884745525445,discrete,DE_p v1,32,5
600,117.77884745525445,discrete,DE_p v1,32,5
620,117.77884745525445,discrete,DE_p v1,32,5
640,117.77884745525445,discrete,DE_p v1,32,5
660,117.77884745525445,discrete,DE_p v1,32,5
680,117.77884745525445,discrete,DE_p v1,32,5
700,117.77884745525445,discrete,DE_p v1,32,5
720,117.77884745525445,discrete,DE_p v1,32,5
740,117.77884745525445,discrete,DE_p v1,32,5
760,117.77884745525445,discrete,DE_p v1,32,5
780,117.77884745525445,discrete,DE_p v1,32,5
800,117.77884745525445,discrete,DE_p v1,32,5
820,117.77884745525445,discrete,DE_p v1,32,5
840,117.77884745525445,discrete,DE_p v1,32,5
860,117.77884745525445,discrete,DE_p v1,32,5
880,117.77884745525445,discrete,DE_p v1,32,5
900,252.6151652309095,discrete,DE_p v1,32,5
920,252.6151652309095,discrete,DE_p v1,32,5
940,252.6151652309095,discrete,DE_p v1,32,5
960,252.6151652309095,discrete,DE_p v1,32,5
980,252.6151652309095,discrete,DE_p v1,32,5
1000,252.6151652309095,discrete,DE_p v1,32,5
40,27.160889670534687,discrete,DE_p v1,32,6
60,27.160889670534687,discrete,DE_p v1,32,6
80,27.160889670534687,discrete,DE_p v1,32,6
100,27.160889670534687,discrete,DE_p v1,32,6
120,27.160889670534687,discrete,DE_p v1,32,6
140,27.160889670534687,discrete,DE_p v1,32,6
160,27.160889670534687,discrete,DE_p v1,32,6
180,27.160889670534687,discrete,DE_p v1,32,6
200,27.160889670534687,discrete,DE_p v1,32,6
220,27.160889670534687,discrete,DE_p v1,32,6
240,51.18032635389309,discrete,DE_p v1,32,6
260,51.18032635389309,discrete,DE_p v1,32,6
280,51.18032635389309,discrete,DE_p v1,32,6
300,51.18032635389309,discrete,DE_p v1,32,6
320,51.18032635389309,discrete,DE_p v1,32,6
340,51.18032635389309,discrete,DE_p v1,32,6
360,51.18032635389309,discrete,DE_p v1,32,6
380,51.18032635389309,discrete,DE_p v1,32,6
400,51.18032635389309,discrete,DE_p v1,32,6
420,51.18032635389309,discrete,DE_p v1,32,6
440,72.14616724385195,discrete,DE_p v1,32,6
460,72.14616724385195,discrete,DE_p v1,32,6
480,72.14616724385195,discrete,DE_p v1,32,6
500,90.60811587031654,discrete,DE_p v1,32,6
520,90.60811587031654,discrete,DE_p v1,32,6
540,90.60811587031654,discrete,DE_p v1,32,6
560,130.4036726557236,discrete,DE_p v1,32,6
580,130.4036726557236,discrete,DE_p v1,32,6
600,130.4036726557236,discrete,DE_p v1,32,6
620,130.4036726557236,discrete,DE_p v1,32,6
640,130.4036726557236,discrete,DE_p v1,32,6
660,130.4036726557236,discrete,DE_p v1,32,6
680,130.4036726557236,discrete,DE_p v1,32,6
700,130.4036726557236,discrete,DE_p v1,32,6
720,130.4036726557236,discrete,DE_p v1,32,6
740,130.4036726557236,discrete,DE_p v1,32,6
760,130.4036726557236,discrete,DE_p v1,32,6
780,130.4036726557236,discrete,DE_p v1,32,6
800,130.4036726557236,discrete,DE_p v1,32,6
820,130.4036726557236,discrete,DE_p v1,32,6
840,316.711209140723,discrete,DE_p v1,32,6
860,316.711209140723,discrete,DE_p v1,32,6
880,316.711209140723,discrete,DE_p v1,32,6
900,316.711209140723,discrete,DE_p v1,32,6
920,316.711209140723,discrete,DE_p v1,32,6
940,316.711209140723,discrete,DE_p v1,32,6
960,316.711209140723,discrete,DE_p v1,32,6
980,316.711209140723,discrete,DE_p v1,32,6
1000,316.711209140723,discrete,DE_p v1,32,6
40,-178.23293855209914,discrete,DE_p v1,32,7
60,5.992201344511898,discrete,DE_p v1,32,7
80,5.992201344511898,discrete,DE_p v1,32,7
100,5.992201344511898,discrete,DE_p v1,32,7
120,5.992201344511898,discrete,DE_p v1,32,7
140,5.992201344511898,discrete,DE_p v1,32,7
160,5.992201344511898,discrete,DE_p v1,32,7
180,16.44743985556302,discrete,DE_p v1,32,7
200,16.44743985556302,discrete,DE_p v1,32,7
220,16.44743985556302,discrete,DE_p v1,32,7
240,16.44743985556302,discrete,DE_p v1,32,7
260,16.44743985556302,discrete,DE_p v1,32,7
280,16.44743985556302,discrete,DE_p v1,32,7
300,16.44743985556302,discrete,DE_p v1,32,7
320,34.37524928530732,discrete,DE_p v1,32,7
340,48.315037975846906,discrete,DE_p v1,32,7
360,50.967756694590264,discrete,DE_p v1,32,7
380,50.967756694590264,discrete,DE_p v1,32,7
400,50.967756694590264,discrete,DE_p v1,32,7
420,50.967756694590264,discrete,DE_p v1,32,7
440,50.967756694590264,discrete,DE_p v1,32,7
460,81.68403141373669,discrete,DE_p v1,32,7
480,81.68403141373669,discrete,DE_p v1,32,7
500,81.68403141373669,discrete,DE_p v1,32,7
520,81.68403141373669,discrete,DE_p v1,32,7
540,81.68403141373669,discrete,DE_p v1,32,7
560,81.68403141373669,discrete,DE_p v1,32,7
580,81.68403141373669,discrete,DE_p v1,32,7
600,81.68403141373669,discrete,DE_p v1,32,7
620,81.68403141373669,discrete,DE_p v1,32,7
640,81.68403141373669,discrete,DE_p v1,32,7
660,81.68403141373669,discrete,DE_p v1,32,7
680,81.68403141373669,discrete,DE_p v1,32,7
700,81.68403141373669,discrete,DE_p v1,32,7
720,81.68403141373669,discrete,DE_p v1,32,7
740,81.68403141373669,discrete,DE_p v1,32,7
760,81.68403141373669,discrete,DE_p v1,32,7
780,81.68403141373669,discrete,DE_p v1,32,7
800,81.68403141373669,discrete,DE_p v1,32,7
820,81.68403141373669,discrete,DE_p v1,32,7
840,81.68403141373669,discrete,DE_p v1,32,7
860,81.68403141373669,discrete,DE_p v1,32,7
880,81.68403141373669,discrete,DE_p v1,32,7
900,81.68403141373669,discrete,DE_p v1,32,7
920,81.68403141373669,discrete,DE_p v1,32,7
940,81.68403141373669,discrete,DE_p v1,32,7
960,81.68403141373669,discrete,DE_p v1,32,7
980,81.68403141373669,discrete,DE_p v1,32,7
1000,81.68403141373669,discrete,DE_p v1,32,7
40,-122.99055558312722,discrete,DE_p v1,32,8
60,-122.99055558312722,discrete,DE_p v1,32,8
80,-120.82414446987246,discrete,DE_p v1,32,8
100,26.942888959699047,discrete,DE_p v1,32,8
120,26.942888959699047,discrete,DE_p v1,32,8
140,26.942888959699047,discrete,DE_p v1,32,8
160,26.942888959699047,discrete,DE_p v1,32,8
180,26.942888959699047,discrete,DE_p v1,32,8
200,29.807974587351055,discrete,DE_p v1,32,8
220,48.429683768108646,discrete,DE_p v1,32,8
240,48.429683768108646,discrete,DE_p v1,32,8
260,48.429683768108646,discrete,DE_p v1,32,8
280,48.429683768108646,discrete,DE_p v1,32,8
300,48.429683768108646,discrete,DE_p v1,32,8
320,48.429683768108646,discrete,DE_p v1,32,8
340,48.429683768108646,discrete,DE_p v1,32,8
360,48.429683768108646,discrete,DE_p v1,32,8
380,48.429683768108646,discrete,DE_p v1,32,8
400,48.429683768108646,discrete,DE_p v1,32,8
420,48.429683768108646,discrete,DE_p v1,32,8
440,48.429683768108646,discrete,DE_p v1,32,8
460,48.429683768108646,discrete,DE_p v1,32,8
480,48.429683768108646,discrete,DE_p v1,32,8
500,48.429683768108646,discrete,DE_p v1,32,8
520,48.429683768108646,discrete,DE_p v1,32,8
540,48.429683768108646,discrete,DE_p v1,32,8
560,219.08095599387838,discrete,DE_p v1,32,8
580,219.08095599387838,discrete,DE_p v1,32,8
600,219.08095599387838,discrete,DE_p v1,32,8
620,219.08095599387838,discrete,DE_p v1,32,8
640,219.08095599387838,discrete,DE_p v1,32,8
660,219.08095599387838,discrete,DE_p v1,32,8
680,219.08095599387838,discrete,DE_p v1,32,8
700,219.08095599387838,discrete,DE_p v1,32,8
720,219.08095599387838,discrete,DE_p v1,32,8
740,219.08095599387838,discrete,DE_p v1,32,8
760,219.08095599387838,discrete,DE_p v1,32,8
780,219.08095599387838,discrete,DE_p v1,32,8
800,219.08095599387838,discrete,DE_p v1,32,8
820,219.08095599387838,discrete,DE_p v1,32,8
840,219.08095599387838,discrete,DE_p v1,32,8
860,219.08095599387838,discrete,DE_p v1,32,8
880,219.08095599387838,discrete,DE_p v1,32,8
900,219.08095599387838,discrete,DE_p v1,32,8
920,219.08095599387838,discrete,DE_p v1,32,8
940,219.08095599387838,discrete,DE_p v1,32,8
960,219.08095599387838,discrete,DE_p v1,32,8
980,219.08095599387838,discrete,DE_p v1,32,8
1000,219.08095599387838,discrete,DE_p v1,32,8
40,-54.17648799124714,discrete,DE_p v1,32,9
60,40.62568304472981,discrete,DE_p v1,32,9
80,41.44144552151474,discrete,DE_p v1,32,9
100,41.44144552151474,discrete,DE_p v1,32,9
120,41.44144552151474,discrete,DE_p v1,32,9
140,41.44144552151474,discrete,DE_p v1,32,9
160,41.44144552151474,discrete,DE_p v1,32,9
180,41.44144552151474,discrete,DE_p v1,32,9
200,41.44144552151474,discrete,DE_p v1,32,9
220,41.44144552151474,discrete,DE_p v1,32,9
240,41.44144552151474,discrete,DE_p v1,32,9
260,87.7320276414259,discrete,DE_p v1,32,9
280,87.7320276414259,discrete,DE_p v1,32,9
300,87.7320276414259,discrete,DE_p v1,32,9
320,87.7320276414259,discrete,DE_p v1,32,9
340,87.7320276414259,discrete,DE_p v1,32,9
360,87.7320276414259,discrete,DE_p v1,32,9
380,87.7320276414259,discrete,DE_p v1,32,9
400,87.7320276414259,discrete,DE_p v1,32,9
420,87.7320276414259,discrete,DE_p v1,32,9
440,87.7320276414259,discrete,DE_p v1,32,9
460,87.7320276414259,discrete,DE_p v1,32,9
480,87.7320276414259,discrete,DE_p v1,32,9
500,87.7320276414259,discrete,DE_p v1,32,9
520,87.7320276414259,discrete,DE_p v1,32,9
540,91.78475529075202,discrete,DE_p v1,32,9
560,91.78475529075202,discrete,DE_p v1,32,9
580,91.78475529075202,discrete,DE_p v1,32,9
600,91.78475529075202,discrete,DE_p v1,32,9
620,91.78475529075202,discrete,DE_p v1,32,9
640,91.78475529075202,discrete,DE_p v1,32,9
660,91.78475529075202,discrete,DE_p v1,32,9
680,91.78475529075202,discrete,DE_p v1,32,9
700,91.78475529075202,discrete,DE_p v1,32,9
720,91.78475529075202,discrete,DE_p v1,32,9
740,91.78475529075202,discrete,DE_p v1,32,9
760,91.78475529075202,discrete,DE_p v1,32,9
780,91.78475529075202,discrete,DE_p v1,32,9
800,91.78475529075202,discrete,DE_p v1,32,9
820,91.78475529075202,discrete,DE_p v1,32,9
840,91.78475529075202,discrete,DE_p v1,32,9
860,91.78475529075202,discrete,DE_p v1,32,9
880,91.78475529075202,discrete,DE_p v1,32,9
900,91.78475529075202,discrete,DE_p v1,32,9
920,91.78475529075202,discrete,DE_p v1,32,9
940,91.78475529075202,discrete,DE_p v1,32,9
960,91.78475529075202,discrete,DE_p v1,32,9
980,91.78475529075202,discrete,DE_p v1,32,9
1000,91.78475529075202,discrete,DE_p v1,32,9
40,-151.4705933165428,discrete,DE_p v1,32,10
60,-36.4730698374436,discrete,DE_p v1,32,10
80,-36.4730698374436,discrete,DE_p v1,32,10
100,-36.4730698374436,discrete,DE_p v1,32,10
120,82.07056027290565,discrete,DE_p v1,32,10
140,82.07056027290565,discrete,DE_p v1,32,10
160,82.07056027290565,discrete,DE_p v1,32,10
180,82.07056027290565,discrete,DE_p v1,32,10
200,82.07056027290565,discrete,DE_p v1,32,10
220,82.07056027290565,discrete,DE_p v1,32,10
240,82.07056027290565,discrete,DE_p v1,32,10
260,82.07056027290565,discrete,DE_p v1,32,10
280,82.07056027290565,discrete,DE_p v1,32,10
300,82.07056027290565,discrete,DE_p v1,32,10
320,82.07056027290565,discrete,DE_p v1,32,10
340,82.07056027290565,discrete,DE_p v1,32,10
360,82.07056027290565,discrete,DE_p v1,32,10
380,82.07056027290565,discrete,DE_p v1,32,10
400,82.07056027290565,discrete,DE_p v1,32,10
420,82.07056027290565,discrete,DE_p v1,32,10
440,82.07056027290565,discrete,DE_p v1,32,10
460,82.07056027290565,discrete,DE_p v1,32,10
480,82.07056027290565,discrete,DE_p v1,32,10
500,82.07056027290565,discrete,DE_p v1,32,10
520,82.07056027290565,discrete,DE_p v1,32,10
540,82.07056027290565,discrete,DE_p v1,32,10
560,82.07056027290565,discrete,DE_p v1,32,10
580,82.07056027290565,discrete,DE_p v1,32,10
600,82.07056027290565,discrete,DE_p v1,32,10
620,82.07056027290565,discrete,DE_p v1,32,10
640,82.07056027290565,discrete,DE_p v1,32,10
660,82.07056027290565,discrete,DE_p v1,32,10
680,82.07056027290565,discrete,DE_p v1,32,10
700,82.07056027290565,discrete,DE_p v1,32,10
720,82.07056027290565,discrete,DE_p v1,32,10
740,82.07056027290565,discrete,DE_p v1,32,10
760,82.07056027290565,discrete,DE_p v1,32,10
780,82.07056027290565,discrete,DE_p v1,32,10
800,82.07056027290565,discrete,DE_p v1,32,10
820,82.07056027290565,discrete,DE_p v1,32,10
840,82.07056027290565,discrete,DE_p v1,32,10
860,82.07056027290565,discrete,DE_p v1,32,10
880,82.07056027290565,discrete,DE_p v1,32,10
900,82.07056027290565,discrete,DE_p v1,32,10
920,82.07056027290565,discrete,DE_p v1,32,10
940,82.07056027290565,discrete,DE_p v1,32,10
960,82.07056027290565,discrete,DE_p v1,32,10
980,82.07056027290565,discrete,DE_p v1,32,10
1000,82.07056027290565,discrete,DE_p v1,32,10
40,-10.955094738302677,discrete,DE_p v1,32,11
60,-10.955094738302677,discrete,DE_p v1,32,11
80,-10.955094738302677,discrete,DE_p v1,32,11
100,-10.955094738302677,discrete,DE_p v1,32,11
120,-10.955094738302677,discrete,DE_p v1,32,11
140,-10.955094738302677,discrete,DE_p v1,32,11
160,68.23690799867407,discrete,DE_p v1,32,11
180,68.23690799867407,discrete,DE_p v1,32,11
200,68.23690799867407,discrete,DE_p v1,32,11
220,68.23690799867407,discrete,DE_p v1,32,11
240,68.23690799867407,discrete,DE_p v1,32,11
260,68.23690799867407,discrete,DE_p v1,32,11
280,68.23690799867407,discrete,DE_p v1,32,11
300,68.23690799867407,discrete,DE_p v1,32,11
320,68.23690799867407,discrete,DE_p v1,32,11
340,68.23690799867407,discrete,DE_p v1,32,11
